.1395  -.9058
-.4762  .5841
-.0258  -.2199
.9190  .1869
-.3104  .5417
.2126  .0568
-.8621  .3771
.8836  -.2003
.9847  -.3906
-.4919  -.4799
.1386  .9513
-.7802  -.0143
-.1587  .2318
-.2960  .7825
-.5070  -.9636
-.0225  -.2528
.4050  .7493
-.0509  .4234
-.1135  -.8019
.5906  -.7622
-.7561  -.2254
.3892  -.8528
-.5611  -.2722
-.8857  .6901
.0471  .9331
-.5470  .6868
.1732  .5373
-.1435  .5425
-.5250  .1646
-.1635  -.4110
-.6764  -.0515
-.6483  -.8103
-.4303  -.5782
-.4467  -.0610
.5646  -.8380
-.1236  -.4351
-.7447  .5534
-.0176  -.6936
-.5194  -.1318
.9911  -.1754
.0252  .3565
.5682  .7230
-.2948  -.5668
-.4387  -.2498
.6302  -.8434
-.7282  -.6660
.0189  .3052
.7750  .6924
-.0896  -.8039
-.4705  .0194
.2998  -.8068
.4239  .7110
.3278  .4100
-.0177  -.5306
.1650  .5920
.2150  .7458
.8727  -.5934
.8497  -.4580
-.2461  .8953
-.8906  .8960
.0797  .7961
.7239  .7293
-.2069  .6764
.1245  -.8726
-.1881  -.8938
-.5073  -.2568
.8698  -.0623
.5608  -.4653
-.6603  -.7732
.4945  .9513
-.6687  .1705
.0145  -.1617
.3022  .3267
-.4860  -.1402
.8043  -.7345
.1919  -.2299
-.9524  .0276
-.3985  -.1078
-.8543  -.0810
.0097  -.8793
-.5271  -.2067
.7787  -.9682
.2048  .9123
-.0573  -.8698
.5603  .6739
-.9625  -.6506
-.2161  -.2001
-.9530  -.8176
.3635  .8588
-.1700  -.8721
.6677  -.5401
.1561  -.7465
-.1864  .9540
.1913  .5780
.9672  .6947
-.5542  .3649
.3253  -.5697
.4331  -.8689
.6202  -.4333
.2777  .2756
-.3789  -.1445
-.8013  .7113
-.7126  -.0941
-.5297  -.8718
-.7294  -.6771
-.4352  -.4984
-.4267  -.5262
.0584  -.1021
.8679  -.6922
.6986  -.9102
-.6548  -.3122
.5926  -.7810
-.1309  -.4872
-.5781  .4844
-.0089  -.7522
.0148  -.8918
-.5294  -.2313
.0943  .9089
-.0718  -.4907
-.7297  -.4848
-.3185  .7712
-.0091  -.4160
.6290  -.8227
-.4428  -.4621
-.4609  .0482
-.7568  .2805
.2618  .8739
-.8842  -.7382
-.6992  .3209
-.7643  .8865
.8398  .6210
.7574  .9936
-.0978  .4196
.7584  -.0320
-.3148  .6739
-.7980  .7150
.9221  .3547
.0284  .6039
.1903  .5487
-.8075  -.4851
.5504  .9002
.7201  -.1417
.3762  .3289
-.5931  -.5605
-.8024  -.8275
.4954  -.7299
-.0437  .7049
.8313  -.1203
-.7959  .6896
.8548  .0635
-.3572  .6470
-.4000  .7170
-.6327  .5179
-.0164  -.6312
.4034  .1646
-.9802  -.4195
-.6096  .1752
.7170  -.6361
.7070  -.8383
.9002  .5437
.8026  -.8662
.9638  -.8037
-.8368  .8428
-.2751  .3156
.3419  .6315
-.5764  .2782
.5964  -.1499
.7921  .1409
.2051  .8360
-.0054  .2776
.4092  -.5582
-.5691  -.6028
-.9835  -.8944
.2596  -.7094
-.3302  -.9489
.9336  -.8798
-.8806  .7357
-.4967  .7476
-.6649  .8588
.9210  -.2122
.2237  -.5580
-.2159  -.5748
.3870  .6052
.4959  .5849
.5508  -.7856
-.5855  .8687
.9629  -.0952
-.6587  .5763
.8241  .2960
.5097  -.6915
.2227  .4882
-.9683  -.0387
-.5490  .3425
.5420  .8048
-.7032  .6305
.2730  .9066
.4354  -.3209
.9012  -.4235
.0935  -.2133
.0710  -.0150
.5536  -.8000
-.4916  -.2101
-.6664  -.2348
-.8258  -.2875
.4138  -.7353
.8649  -.6529
.8317  -.7492
.2580  -.5358
-.3313  -.0108
-.7725  -.3533
.3945  .3239
-.4880  -.4123
-.4185  -.5941
.0448  -.3279
-.1180  .3291
.6575  .2850
.1889  -.2229
-.3780  .9583
-.1428  -.0276
-.3304  -.4927
-.4827  -.0626
.6907  .1927
.8953  -.8331
-.0904  .1307
.6313  -.6755
-.3961  -.8188
-.9704  -.3858
.0676  -.7722
-.3319  .7889
-.4154  -.3605
.3661  -.8734
-.4451  -.6300
.9927  -.5846
.9241  .3507
.4289  .2679
-.9055  .3573
.0032  -.9348
-.2526  .9685
-.3751  -.1638
.7793  .1151
-.8150  .1211
-.3451  .5751
.4748  .9684
.3645  -.8151
.8347  .1658
-.2664  -.2232
.5583  -.9787
.0512  -.3043
-.4916  .1980
-.3585  -.4889
.1070  .8800
-.8615  .1685
.6684  .5684
.2968  .9753
.9011  .5389
.6088  .3266
.3152  -.4675
-.2554  .0264
.7159  .9703
-.7044  .4834
-.3974  .4485
.9495  -.6088
.2071  .2226
.5843  .5409
-.5426  -.4572
.0799  .9860
.3245  .0183
-.0805  -.1310
.1852  .4628
.9722  -.2741
.4658  -.5308
-.2962  .9691
.1301  -.9576
.0585  -.9983
.1972  -.9240
-.9079  .7752
.3272  .6192
.9417  -.6001
.1925  .0117
-.7513  -.6955
.1705  -.0017
-.6282  -.6623
-.3584  -.3902
.0056  -.2484
-.5718  -.0049
-.1352  -.4650
-.5154  .7948
-.6064  .2776
-.1933  -.3964
-.3582  .2037
-.6182  .2525
.2034  -.9641
.4463  .1082
-.4504  -.8585
.2774  -.4550
.1092  .1702
.3127  -.8973
.5238  .0519
.3157  .7895
.3846  .3775
.9612  .0024
.4988  .4077
-.5714  -.3299
.0694  -.9298
.3365  -.0691
.9416  .3102
.9750  .9273
.5989  .3931
.7108  -.3810
-.7716  .2171
.7150  -.6201
.0179  -.6329
.8243  .9453
.5869  .2849
.0038  .0824
.3579  -.9106
-.3542  -.4634
-.8271  -.3781
-.5031  -.8246
.6379  .2599
-.6163  .9504
-.1521  .9031
-.3399  -.8256
.3084  -.1724
.8876  -.9504
-.4714  .1280
.7294  .1599
-.2446  .8122
-.9129  .1482
-.2378  .5140
.2980  -.4476
.1643  .7343
-.6619  .1121
-.2943  -.1484
.3463  .3430
-.0283  .4977
.5533  .2179
.8905  -.1502
.3439  -.1723
-.1168  -.3048
.7616  -.5891
.6010  -.9576
.2255  -.4275
.5271  .3491
.7894  .3066
.8689  .2822
.0640  -.5399
.6419  .0383
.1119  -.6551
-.6013  .7785
-.8772  -.0564
-.1357  -.3816
-.1270  .9464
.3411  -.1608
.9161  -.5071
.3300  -.0037
.0485  -.5569
.0388  .2707
-.3264  .6474
-.4440  .4933
.3747  -.2877
-.8031  -.1445
-.5040  -.1143
.9461  .5848
.0207  .6003
.2998  -.3997
.3488  -.3704
-.1170  -.4735
-.2710  .1400
.8410  -.1897
-.5512  -.0772
-.7406  .1711
-.6152  .7851
.2427  .1097
-.4556  -.8537
-.6676  .0777
-.4796  .1698
.8055  .5131
-.3777  -.9157
-.5769  -.9669
.8664  .8719
-.0885  -.0955
-.9613  -.7121
.2382  .4528
-.6744  -.7842
.3407  .7371
-.8886  .8472
-.4096  .1460
-.3509  -.3943
-.2907  -.2941
-.2349  -.4264
-.2484  .1657
.1679  -.8258
-.7272  .0431
-.8680  .1507
-.5110  -.0675
-.5160  .1462
-.2951  -.3684
-.7764  -.0860
-.9441  .9156
-.3120  -.7894
.4958  -.2926
-.5807  -.1533
-.8280  -.2805
.2354  -.9950
.8264  -.1931
-.3801  -.5388
.9562  -.2538
-.3359  .0425
-.5977  .2642
-.2917  .4846
.6541  .9355
-.8749  .1605
-.7520  .5312
.1721  -.3441
.5053  .8338
.7259  .5666
-.1041  -.8486
.1106  -.3930
-.2925  .9995
.6772  .7152
-.6535  -.2758
.9919  .1492
-.9552  -.3792
-.8954  .0266
.1035  .5896
-.8235  .8764
-.7354  -.5065
.6353  .7644
-.5400  .3414
-.5165  -.9246
-.1099  .4245
-.6237  .7929
.4708  -.5917
.5081  .7508
-.3169  -.1217
-.4986  -.2769
-.3666  -.8099
-.1838  .3081
-.3902  -.8611
-.0516  .6064
-.2809  .1749
-.0711  .1186
-.8523  .0881
.1099  .3576
.1458  -.1105
.8902  .2385
-.0379  -.7215
-.3304  .3627
.4708  -.6249
.2666  -.4429
.3165  -.7790
.5759  -.6308
-.7229  -.1077
.0532  -.2840
.2562  .5772
.4411  -.5982
-.0488  .5988
-.9207  .4667
-.8447  .8403
-.7513  -.7469
.6839  -.8651
-.6128  .5820
-.9239  -.9481
-.1044  -.3554
-.4348  -.1659
.3073  -.7974
.0422  .1627
-.7904  -.5252
-.3765  .7934
.0417  -.5483
-.6135  .1607
-.8356  .4498
-.6489  .8962
.8399  .7091
.8348  .6757
-.6108  .6929
.5495  -.7125
-.2483  .1356
.2390  -.1887
.6104  .2043
.7050  .2939
-.2960  -.9488
.0986  .9679
.8302  .3467
.1349  -.8033
-.0410  .6389
.4712  -.0787
-.4826  -.7806
-.3554  -.4425
.1551  .1631
-.8625  .5504
.8015  -.3121
-.0916  -.6305
-.1443  -.6960
.9708  -.4905
-.8877  .9359
-.9004  .2240
-.8250  .7547
-.4196  .0495
-.6213  -.8236
.9532  .5703
-.5612  .1523
.2972  -.9913
.3293  .8494
-.9825  .0593
-.9444  .0011
.7750  .0542
.3655  -.3332
-.2644  .1866
-.8453  -.6029
.5108  -.1899
.6640  -.2685
-.5058  .6236
-.8285  .9377
.4648  .6627
-.3523  .5652
-.5892  .5595
.0610  .2806
.1924  -.1422
.2466  .8188
-.5159  -.5117
-.2838  -.6744
-.3059  .2071
.9599  -.5063
-.8833  -.5325
.0571  .7342
.9931  .8682
-.2620  .5788
-.4058  .1346
-.1840  -.0662
.2561  -.2835
-.9769  .7231
.5122  -.2545
.9151  .6014
.9320  -.0120
-.1016  -.2200
.1689  .3247
-.6014  .4897
.8070  .6701
.1424  .6994
.8856  .9123
.7833  -.4929
-.8706  -.1687
.2923  .1392
.0238  -.8367
-.1369  .7221
-.5289  -.0684
-.3949  .2865
-.7394  .3496
-.3390  -.0510
-.0771  -.4712
-.3751  -.3529
.4522  .1627
.2499  -.8934
.1999  -.8202
-.6819  .4649
-.7655  .7956
.6294  -.0598
.5319  -.3803
.6429  -.9644
.8869  .3567
-.4000  .2339
.8433  .7399
-.3766  .7153
.0451  .9373
.8049  -.5766
.4492  .8186
.6622  -.1369
-.5967  .3740
.8545  -.9441
.9015  -.9746
.8380  -.8315
.0196  .0853
.0053  -.2074
.5309  -.4220
.7456  .4493
-.9834  -.7983
-.3756  -.5423
-.6136  .8720
.9242  -.2973
.7102  .4941
-.9388  -.3340
-.6656  -.1924
.5965  -.6755
.0271  .9609
.4647  .6071
.8846  .6394
.6078  -.5014
-.1066  -.8035
-.9478  .5526
-.3399  -.2063
.3033  -.8443
-.9210  -.3966
-.4124  -.0276
-.3102  .7981
.6196  -.1027
-.9962  .2883
.1849  .6651
.3954  .5294
-.3657  -.5900
-.7978  -.3836
.0614  -.2470
.3045  -.3771
-.2911  .1648
.9797  .6164
.7017  -.3333
-.8364  -.6926
-.9521  .5982
.9685  .3210
-.0724  .7082
.0240  .7404
-.5542  .9430
.4978  -.4784
-.7434  .7539
.3192  .0003
-.5975  .4081
-.8406  .6345
-.5475  .1328
.6164  -.9785
.2889  .1486
-.4860  .9506
-.3504  .0320
.9622  .9032
.3211  .6461
.7374  -.9628
.6215  .9128
.8495  -.9275
-.0756  -.0098
-.7265  -.4761
.0934  -.1177
.6275  .2148
.1273  .5019
-.3785  -.1632
-.5062  -.1089
.5902  -.3486
-.1248  .8497
-.8070  .6898
-.5599  .1037
.5101  .6104
.9356  .3219
.4263  .9059
.0278  .7095
.4200  -.1933
-.5894  -.6389
.9276  -.5455
-.9424  -.6100
-.8484  .7645
.4786  .3496
-.4047  .6715
-.0802  -.0029
-.3388  .6071
.0143  -.7995
-.9181  .8440
.4261  -.7421
-.1549  -.1403
.0771  -.7455
-.1932  -.7403
.6389  -.3640
-.9929  -.5256
-.5499  -.1007
.9629  .4829
.3567  .1996
-.3602  -.2140
-.4761  -.7891
.9795  .9363
-.5529  .6183
-.2410  -.6635
-.0768  -.4417
-.2414  .6782
.8835  .8429
-.0173  .4634
.7072  -.0331
-.5641  .3300
.7150  .1982
.4599  .5610
-.7860  -.4108
.7828  -.1291
-.4138  .7336
-.3663  .7779
.5664  -.6962
-.6777  .1938
-.1537  .6206
-.7013  -.0016
-.1732  .7474
.3443  .4878
.1829  -.2968
.9666  -.8129
.8425  .2097
.9206  .6475
.3415  -.7370
-.2664  .0532
.5694  -.9042
.6320  .8814
-.6901  .4605
-.9539  -.4864
.8331  .0460
.6873  -.7827
-.2360  .0242
-.8556  -.7501
.9185  -.5729
-.4751  -.6693
.6614  -.4859
.3287  .0112
.0526  .1574
-.4994  -.5425
.3973  -.5973
.0102  -.0645
.5897  -.7214
-.7422  .3122
-.7288  .0406
-.5934  .3120
-.6003  -.9753
.5497  .4337
-.3355  -.7406
.0832  -.7514
.9828  .2042
.9592  -.8070
.8395  -.3082
.1811  -.4185
-.9197  .6619
.5149  -.6077
-.5952  -.2626
-.2306  .2297
.1342  .1763
.8712  -.7062
.3128  .5163
-.0944  -.4756
-.1880  .4806
-.8478  -.3768
-.3282  -.9033
.1886  -.6207
-.3998  .8516
-.4125  -.5552
-.1211  .3037
.9935  -.5009
-.8331  .8957
-.2163  .2567
-.2523  -.7885
.3007  .7575
-.1280  .0023
-.0131  -.5808
-.1104  -.8889
-.5815  .2479
.2794  -.9246
.9670  -.9979
.6040  .9425
-.9016  -.2786
-.3329  .1400
-.4381  -.7466
.1958  -.2150
.2772  .6864
-.2945  -.5549
-.5976  .2563
.4378  -.4759
-.0543  -.6750
.9344  .8257
-.8627  -.6759
-.6458  -.6592
.9165  .1313
.5792  -.3258
-.9469  -.2609
.0786  -.5686
-.6728  -.6371
-.2120  .8479
-.9285  .6255
.9781  -.8982
-.6128  .4007
-.6446  -.9391
.7544  .7712
-.8756  .0948
.5839  -.6728
-.7992  -.1383
.7860  .4014
.3977  -.7466
.6186  -.3894
.1968  .0139
-.1809  .0086
.6747  .5839
.6507  .0585
.1473  .6600
.9782  -.5179
.5059  .5797
.8604  .9255
.5209  -.5491
.3402  -.9702
.9505  -.9495
-.0942  .0330
-.6105  .5343
.9547  .9200
-.2484  .3779
-.6226  .4267
.5524  .1504
-.4486  .5355
.7196  -.4473
.4787  -.8573
.0904  .0533
.8231  .3976
-.7655  .4110
-.3953  -.6309
.1554  -.6941
-.9404  .9685
.4268  .9124
-.7346  .1818
.4723  -.6840
-.8856  -.8846
.8813  -.1764
-.8603  .4120
-.4984  -.9237
-.2668  -.8214
-.1916  -.5176
.3066  .7243
.0600  -.8993
-.3035  .2319
-.4485  -.9801
-.6100  -.6617
.4011  .0630
.4098  .7848
-.6272  .3936
-.6158  -.5620
.2790  -.1932
.4172  .2352
-.0589  -.7828
-.9372  -.0002
.9263  .3055
.5516  .0571
-.5375  -.8948
-.7794  -.8463
.9487  -.7627
.6582  .4836
.1311  -.1784
.4271  -.6814
.4104  .1335
.6007  -.8627
-.2718  -.4653
.0970  -.0838
-.5724  .6004
.3395  .3663
-.1785  .0519
.7671  -.3840
.4541  -.7175
-.3306  -.3200
-.4427  -.7771
-.9105  -.9735
-.3397  -.6698
-.9199  -.4922
-.3274  .4677
.0671  .4646
.6240  -.0255
-.1776  -.6454
.3186  .9820
.9129  .0841
-.3459  .4058
.7477  -.6543
.8917  .9150
.4655  .5771
.0052  -.3331
-.1915  .8639
-.1715  .2055
-.2218  .8073
.8695  .7488
.5448  .2860
-.8430  -.2738
.9833  -.1046
-.0939  -.0770
.4468  .4344
-.7365  .8459
-.1627  -.1786
.1159  .4606
-.3432  .2627
-.4066  .3791
-.7912  -.5803
-.4111  .7360
-.0820  -.0700
.1341  -.0001
-.9672  -.7253
.1147  .4102
-.2499  .0366
.5160  .8677
.1408  .1693
-.1360  .7157
-.5089  .8214
.1689  .4176
.8377  -.0402
-.8418  -.5713
.6856  .7594
-.6668  -.3705
-.6490  -.2098
.9281  -.2238
-.2360  .3998
-.0970  -.4149
-.9777  .5393
.9754  .6247
.1642  -.6329
-.9200  -.8612
.9056  -.5597
.8859  .3670
.2651  .0989
-.7179  -.7037
-.9444  .4244
-.2215  .0760
.2380  .3939
.0557  .1973
-.0224  -.4205
-.8924  -.7527
-.1897  -.3932
-.9196  -.8748
-.9515  -.5995
-.1566  .3788
.5509  .9989
.9011  .0617
.2710  .9542
-.8436  .7566
.6429  -.2396
.9738  -.5151
-.5651  .8101
.5623  .9684
-.8205  .0612
.6439  -.4457
-.2834  .9796
.4490  -.0090
.6856  .5817
-.0417  -.6382
-.2476  -.6763
-.7810  -.7302
.6319  -.1915
.5304  -.4607
.5559  -.7485
.1654  -.2141
.9270  .9867
-.5112  -.1779
.1524  -.2618
-.3860  .5043
.2074  .9785
-.3469  .5629
.6005  .2044
.8766  .6654
-.9720  .1256
.0828  -.0400
.3573  -.7794
-.8782  .5137
.9680  .7868
.6480  -.8241
-.7873  -.6075
.6121  .0683
.5170  .5415
-.7780  .7362
-.4633  -.5395
-.9004  .9570
-.5774  -.9606
.7208  .2157
-.0003  .3625
-.2562  -.6237
-.3260  .0059
-.7496  .6030
-.3027  .9268
-.8179  -.3196
.7772  .2226
.3467  -.4331
-.6925  -.6846
.4311  -.7890
-.4288  -.9695
-.0739  -.5566
-.5988  .1784
-.1917  -.4760
.9228  -.5089
-.4215  -.2142
-.5218  .8263
.8170  .8341
-.0131  .7096
-.5349  -.7426
.4423  -.5867
.5659  .7341
.3252  -.0418
.6646  -.2593
.3375  .1064
-.9227  .9651
.5931  .6864
-.2499  -.2998
-.2356  -.8167
-.5998  .3210
.3282  -.2445
.0244  .6602
.3533  -.3932
-.2746  -.1446
-.9223  .7541
.8984  .7490
-.2053  .7677
.4083  .1338
-.1923  .4256
.2445  -.4133
-.2245  -.9712
.1844  .8464
-.5437  .8777
-.2273  .7864
.5129  -.4784
.0858  .7492
-.6991  -.4706
.0181  .3912
.1770  .4656
.1985  -.2570
-.5321  .7669
-.7382  -.9629
.7796  .3487
-.4890  .4593
-.5400  -.6823
.8479  .7214
.7885  -.9886
.0090  -.4219
.2198  .2170
.2846  -.8778
-.0596  .1923
-.0388  -.8532
.2057  -.5453
-.2241  -.1677
-.1906  -.3613
-.0579  -.2965
.6912  .1920
.7049  -.6405
.8746  -.6770
.1101  -.9906
.1840  -.6043
.3700  .9013
.4616  .8834
.1504  -.9603
-.0296  -.8396
-.7686  .5538
-.6741  -.1084
-.2883  .4109
.7697  -.3295
.3717  -.6738
.9562  .8329
-.7462  -.3759
.7420  -.4964
.9896  .8290
-.0637  -.0112
-.7271  -.9030
.9311  .1778
-.9893  .4267
-.3125  -.2216
-.1492  .3296
.7600  .6160
.5655  -.8493
-.2049  -.9506
-.3252  .4732
-.0445  -.0968
-.3830  .1704
.8663  -.6857
.4984  .4169
.7336  .5736
.3131  -.0385
.1704  .2061
.1544  .1861
-.4660  .1667
-.7455  -.0378
-.6076  .4513
-.7591  .6730
-.1263  .2515
.5181  .6041
.5890  -.2079
.7040  -.1560
.4335  .8352
-.9537  .5219
.1191  .5351
-.7332  -.8038
.8719  .7138
-.3763  -.9760
-.7763  -.7138
-.5204  -.1794
.8371  -.1097
.9293  -.8560
.5585  -.3825
-.0963  -.8568
-.4507  .1529
.3136  .5451
-.4237  -.9643
-.2685  .4615
-.1550  -.1237
.6911  .9312
.6569  .1710
.6771  .3385
.5269  .8332
.7387  -.0865
.0316  .7378
.8643  -.9977
-.7598  .6491
.6662  -.8014
-.7268  -.8529
-.4369  -.9091
.9449  -.6435
-.5471  .7593
-.4349  .8327
-.7743  .6884
-.7267  -.1354
-.6868  -.1649
-.6029  -.2021
-.3962  .9926
.7281  .5663
.4822  -.0134
.6722  .7815
-.0595  -.4461
-.6640  -.6675
-.1937  -.5460
-.0691  -.9647
.2318  -.6428
-.0809  .7520
.0961  .7848
.7111  .2727
.0509  -.5553
-.3553  .0990
-.8153  .8681
-.7871  -.6494
.7119  -.9475
.3730  .9096
.0454  .8838
-.0983  -.2020
-.6047  .3233
.9523  .0668
-.0496  -.4940
.4879  .3576
-.3634  -.4828
.8859  -.1935
.1317  .5550
.8217  -.8105
-.1884  .6308
-.0346  -.3215
.9908  .6088
.1285  .3191
-.0554  .0768
-.4222  .8109
-.3464  -.3121
-.6162  .1513
-.9666  -.6533
.0876  .6891
.4024  -.4509
-.2386  .7644
.4096  .9160
.1230  .0047
.2109  -.0891
-.3894  .4166
-.7640  -.5862
-.2923  -.9455
-.6324  -.8966
-.8558  -.8020
-.0644  .2970
-.4374  .0901
-.6583  -.6403
-.9214  -.2622
.4812  -.7580
-.5958  .0853
-.7235  .4743
-.2916  .5734
-.3182  .4971
.0915  -.0590
-.9773  .8714
-.5831  .9939
.5870  -.5205
.2627  -.3589
.3011  .2265
.5776  .2448
.6745  -.1058
-.3367  -.7779
-.7345  .9220
.2472  .4954
-.4102  .5856
-.3758  -.4666
-.2485  .6079
.3772  .9752
.5113  .3691
-.2382  -.1011
-.7950  -.5567
.2399  .5684
-.2886  .4349
-.0813  .0806
-.2463  .0879
.6191  -.9653
-.1671  -.5608
-.7997  .1976
-.2964  -.7921
.4273  .7311
.1141  -.4960
.4582  .7129
.7591  -.4191
-.5235  -.2405
.6345  .0162
-.5232  -.8672
.5240  -.0100
-.0322  .7857
.0840  -.5989
-.9723  -.2687
.8094  .8176
-.2632  .1556
-.3742  -.4277
-.0801  .8362
.4784  .1067
-.4187  .1850
.2144  .7659
.8906  .2737
-.7184  .4605
-.0916  .7438
-.3430  .3834
-.6784  .2188
.1082  -.9858
